movie_id,actor_id
36586,10839.0
36586,4886.0
11321,2888.0
11321,5916.0
11321,70304.0
11321,57755.0
11321,8177.0
70074,16483.0
70074,61697.0
70074,164945.0
70074,31164.0
70074,117642.0
242,1158.0
242,3092.0
242,1271.0
242,3094.0
242,1769.0
9621,114.0
9621,205.0
9621,4038.0
9621,7447.0
9621,14888.0
1819,11661.0
1819,887.0
1819,2876.0
1819,3392.0
1819,19274.0
8536,193.0
8536,20006.0
8536,13726.0
8536,55278.0
8536,31364.0
8046,880.0
8046,16866.0
8046,21180.0
8046,53647.0
8046,37157.0
1717,2228.0
1717,9642.0
1717,204.0
1717,4691.0
1717,1276.0
479,2231.0
479,2954.0
479,3894.0
479,6485.0
479,6486.0
9444,5344.0
9444,3036.0
9444,1062.0
9444,14730.0
9444,5587.0
824,2227.0
824,3061.0
824,5723.0
824,388.0
824,12206.0
11456,8891.0
11456,4937.0
11456,10399.0
11456,71467.0
11456,884.0
261023,85.0
261023,33192.0
261023,71580.0
261023,118545.0
261023,4724.0
3683,11864.0
3683,33527.0
3683,17772.0
3683,21179.0
3683,21134.0
22803,134.0
22803,17276.0
22803,17782.0
22803,14888.0
22803,57451.0
285923,6856.0
285923,20494.0
285923,5916.0
285923,20491.0
285923,20493.0
39437,13309.0
39437,2047.0
39437,9030.0
39437,64908.0
39437,8354.0
1950,8783.0
1950,69597.0
1950,3087.0
1950,23959.0
1950,3223.0
640,6193.0
640,31.0
640,4690.0
640,8349.0
640,136761.0
97630,83002.0
97630,76512.0
97630,2983.0
97630,33192.0
97630,73457.0
9767,4937.0
9767,4491.0
9767,16484.0
9767,6614.0
9767,15277.0
11631,5064.0
11631,517.0
11631,71070.0
11631,5472.0
11631,1640.0
32856,56731.0
32856,10860.0
32856,51329.0
32856,58115.0
32856,18352.0
6519,9656.0
6519,57599.0
6519,52052.0
6519,8261.0
6519,16475.0
8741,2228.0
8741,3490.0
8741,8767.0
8741,21343.0
8741,1461.0
49520,59315.0
49520,10859.0
49520,23532.0
49520,41087.0
49520,83352.0
1850,206.0
1850,7621.0
1850,25336.0
1850,518.0
1850,19468.0
524,380.0
524,4430.0
524,4517.0
524,4512.0
524,7167.0
26389,8891.0
26389,1244.0
26389,120832.0
26389,120833.0
26389,1019987.0
11817,57599.0
11817,5915.0
11817,10841.0
11817,1619.0
11817,74278.0
2123,206.0
2123,9137.0
2123,18471.0
2123,5694.0
2123,28633.0
9907,14405.0
9907,32895.0
9907,16431.0
9907,2047.0
9907,27102.0
9969,518.0
9969,4756.0
9969,38025.0
9969,52775.0
9969,61110.0
18239,37917.0
18239,11288.0
18239,84214.0
18239,21029.0
18239,45827.0
808,12073.0
808,776.0
808,6941.0
808,12074.0
808,1925.0
38050,1892.0
38050,5081.0
38050,21134.0
38050,53650.0
38050,156675.0
8367,1269.0
8367,192.0
8367,2224.0
8367,1161.0
8367,4566.0
9390,500.0
9390,9777.0
9390,9137.0
9390,11164.0
9390,142955.0
72105,13240.0
72105,18973.0
72105,52139.0
72105,74949.0
72105,1771.0
2898,514.0
2898,9994.0
2898,17141.0
2898,9777.0
2898,22108.0
10312,2157.0
10312,1233.0
10312,4029.0
10312,9979.0
10312,2169.0
109443,23659.0
109443,4495.0
109443,22226.0
109443,18979.0
109443,28638.0
2022,19292.0
2022,1920.0
2022,1241.0
2022,20818.0
2022,8212.0
37686,518627.0
37686,18050.0
37686,518628.0
37686,3497.0
37686,456066.0
462,1204.0
462,3926.0
462,6383.0
462,19838.0
462,1956.0
9919,11661.0
9919,10297.0
9919,17696.0
9919,24291.0
9919,6163.0
187017,21007.0
187017,38673.0
187017,54697.0
187017,9778.0
187017,17039.0
628,287.0
628,500.0
628,205.0
628,3131.0
628,2224.0
10201,206.0
10201,11664.0
10201,82666.0
10201,64154.0
10201,58068.0
302699,18918.0
302699,55638.0
302699,39388.0
302699,84497.0
302699,101060.0
9441,1204.0
9441,4038.0
9441,228.0
9441,20089.0
9441,19977.0
274167,23659.0
274167,13240.0
274167,1817.0
274167,19159.0
274167,1512021.0
224141,5064.0
224141,5081.0
224141,55466.0
224141,84223.0
224141,62064.0
388,5292.0
388,2296.0
388,1038.0
388,290.0
388,5293.0
2112,2461.0
2112,10823.0
2112,2518.0
2112,49.0
2112,19839.0
10329,350.0
10329,21043.0
10329,8874.0
10329,13472.0
10329,31511.0
74465,1892.0
74465,1245.0
74465,19159.0
74465,74539.0
74465,1046348.0
13811,2963.0
13811,9827.0
13811,77334.0
13811,77335.0
13811,77336.0
6877,10297.0
6877,520.0
6877,11664.0
6877,21180.0
6877,51329.0
10320,3489.0
10320,1284159.0
10320,20.0
10320,26292.0
10320,21163.0
50646,4495.0
50646,1231.0
50646,30614.0
50646,54693.0
50646,3141.0
8920,1532.0
8920,33654.0
8920,33259.0
8920,537.0
8920,169349.0
13673,12898.0
13673,8944.0
13673,707.0
13673,588.0
13673,138242.0
60308,287.0
60308,21007.0
60308,1233.0
60308,32.0
60308,73457.0
6950,4483.0
6950,14343.0
6950,192.0
6950,1979.0
6950,9777.0
225574,3896.0
225574,1231.0
225574,59233.0
225574,70904.0
225574,77277.0
13836,18918.0
13836,1285.0
13836,23498.0
13836,17832.0
13836,59238.0
752,524.0
752,1331.0
752,9029.0
752,11275.0
752,5049.0
6038,18897.0
6038,887.0
6038,49734.0
6038,27428.0
6038,49735.0
9975,23659.0
9975,69597.0
9975,212.0
9975,26510.0
9975,61303.0
11451,49265.0
11451,2232.0
11451,2876.0
11451,33654.0
11451,15033.0
12103,3392.0
12103,48.0
12103,328.0
12103,20815.0
12103,828.0
60304,17604.0
60304,59620.0
60304,10696.0
60304,93564.0
60304,51300.0
2251,1205.0
2251,2882.0
2251,15533.0
2251,17190.0
2251,6752.0
46529,61363.0
46529,18082.0
46529,20374.0
46529,141687.0
46529,236851.0
231,1461.0
231,1892.0
231,2954.0
231,2955.0
231,2956.0
300671,18473.0
300671,17697.0
300671,94864.0
300671,59254.0
300671,10881.0
228326,8688.0
228326,38673.0
228326,8691.0
228326,18979.0
228326,239574.0
9754,3.0
9754,6162.0
9754,12519.0
9754,58899.0
9754,6860.0
66,190.0
66,193.0
66,228.0
66,349.0
66,350.0
4421,3416.0
4421,110.0
4421,10774.0
4421,37203.0
4421,1473.0
2649,3392.0
2649,2228.0
2649,13549.0
2649,8986.0
2649,5953.0
588,8329.0
588,48.0
588,8332.0
588,13549.0
588,8335.0
10393,6384.0
10393,193.0
10393,35980.0
10393,18270.0
10393,62066.0
71552,21593.0
71552,21595.0
71552,57599.0
71552,21594.0
71552,21403.0
9631,2231.0
9631,1979.0
9631,52.0
9631,12122.0
9631,34691.0
216282,30315.0
216282,86468.0
216282,59841.0
216282,212913.0
216282,1129464.0
306,776.0
306,777.0
306,1210.0
306,787.0
306,17396.0
928,16170.0
928,16171.0
928,5589.0
928,10360.0
928,16180.0
205587,3087.0
205587,3223.0
205587,21657.0
205587,7132.0
205587,239271.0
6623,1461.0
6623,2227.0
6623,15320.0
6623,5725.0
6623,12647.0
1577,63.0
1577,7055.0
1577,18041.0
1577,3491.0
1577,96787.0
9801,9137.0
9801,3291.0
9801,5472.0
9801,388.0
9801,9138.0
2116,5292.0
2116,8170.0
2116,5411.0
2116,21722.0
2116,21721.0
9624,23880.0
9624,3895.0
9624,6720.0
9624,11885.0
9624,8655.0
14199,84214.0
14199,84517.0
14199,4741.0
14199,15234.0
14199,38025.0
1907,6193.0
1907,19866.0
1907,3063.0
1907,19163.0
1907,19867.0
4599,11661.0
4599,38405.0
4599,3234.0
4599,17265.0
4599,35654.0
22832,112013.0
22832,2038.0
22832,61697.0
22832,9462.0
22832,10883.0
10390,1269.0
10390,11164.0
10390,4764.0
10390,20089.0
10390,18999.0
9879,3416.0
9879,16475.0
9879,23346.0
9879,10182.0
9879,418.0
38579,887.0
38579,54693.0
38579,41798.0
38579,54691.0
38579,4581.0
44603,1892.0
44603,18997.0
44603,142365.0
44603,83813.0
44603,142359.0
11892,18277.0
11892,21343.0
11892,30614.0
11892,10692.0
11892,51536.0
9691,16483.0
9691,3131.0
9691,1231.0
9691,58556.0
9691,17348.0
1248,16790.0
1248,16789.0
1248,643.0
1248,17287.0
1248,7026.0
12220,62.0
12220,1160.0
12220,3026.0
12220,21058.0
12220,71725.0
72710,36592.0
72710,9824.0
72710,105727.0
72710,227.0
72710,3713.0
10782,8891.0
10782,935.0
10782,2231.0
10782,1771.0
10782,68122.0
9573,190.0
9573,8447.0
9573,5657.0
9573,57991.0
9573,57992.0
4959,2296.0
4959,3489.0
4959,12647.0
4959,4455.0
4959,31713.0
10061,6856.0
10061,825.0
10061,884.0
10061,2230.0
10061,19153.0
10386,116027.0
10386,4491.0
10386,12835.0
10386,4443.0
10386,18688.0
421,1532.0
421,5657.0
421,112.0
421,5293.0
421,887.0
316152,10297.0
316152,1216606.0
316152,932967.0
316152,41292.0
316152,1171570.0
11615,1979.0
11615,204.0
11615,350.0
11615,32458.0
11615,25702.0
13498,2176.0
13498,5726.0
13498,37936.0
13498,21124.0
13498,18315.0
241554,3896.0
241554,228.0
241554,92404.0
241554,467645.0
241554,14888.0
2252,3489.0
2252,110.0
2252,1925.0
2252,12647.0
2252,11281.0
11968,8167.0
11968,56731.0
11968,1894.0
11968,71128.0
11968,16851.0
10047,63.0
10047,4483.0
10047,6450.0
10047,6949.0
10047,1925.0
38319,62862.0
38319,17051.0
38319,524.0
38319,11664.0
38319,15009.0
69668,8784.0
69668,3489.0
69668,3293.0
69668,20982.0
69668,13550.0
9770,8891.0
9770,4483.0
9770,18658.0
9770,21278.0
9770,10360.0
11212,3266.0
11212,6684.0
11212,532.0
11212,10138.0
11212,38024.0
10533,3416.0
10533,64.0
10533,3087.0
10533,10360.0
10533,3545.0
38363,3489.0
38363,2228.0
38363,15232.0
38363,31649.0
38363,14888.0
9923,116.0
9923,2295.0
9923,25616.0
9923,18792.0
9923,60561.0
11863,16560.0
11863,9625.0
11863,9046.0
11863,2712.0
11863,16554.0
18501,17276.0
18501,53820.0
18501,33235.0
18501,38425.0
18501,53256.0
109491,71375.0
109491,587823.0
109491,16940.0
109491,19492.0
109491,4730.0
9275,2157.0
9275,2229.0
9275,819.0
9275,518.0
9275,12219.0
329833,7399.0
329833,887.0
329833,23659.0
329833,955.0
329833,41091.0
12634,887.0
12634,192.0
12634,33.0
12634,22121.0
12634,8261.0
10416,52865.0
10416,516.0
10416,1230.0
10416,17141.0
10416,9625.0
47327,2963.0
47327,55085.0
47327,886.0
47327,21029.0
47327,52.0
15268,55751.0
15268,21594.0
15268,2203.0
15268,61981.0
15268,56455.0
10796,1336.0
10796,976.0
10796,17832.0
10796,18792.0
10796,62003.0
9548,57906.0
9548,10681.0
9548,12949.0
9548,57907.0
9548,34485.0
18947,90451.0
18947,1233.0
18947,7026.0
18947,2440.0
18947,7056.0
1900,3392.0
1900,1121.0
1900,16429.0
1900,21708.0
1900,21709.0
89,3.0
89,738.0
89,656.0
89,739.0
89,655.0
96724,116.0
96724,9642.0
96724,27428.0
96724,9015.0
96724,15576.0
198184,82191.0
198184,76788.0
198184,985041.0
198184,985040.0
198184,20191.0
9481,5292.0
9481,11701.0
9481,15758.0
9481,12132.0
9481,69298.0
4547,1038.0
4547,37917.0
4547,2178.0
4547,20309.0
4547,7499.0
53953,58058.0
53953,54634.0
53953,33355.0
53953,35800.0
53953,58908.0
6415,1461.0
6415,13240.0
6415,9778.0
6415,5953.0
6415,7248.0
181283,2524.0
181283,64.0
181283,87722.0
181283,92404.0
181283,14887.0
9896,9777.0
9896,13922.0
9896,2395.0
9896,33654.0
9896,20189.0
167,1229.0
167,1979.0
167,1980.0
167,1981.0
167,1982.0
11232,5344.0
11232,6968.0
11232,23626.0
11232,33654.0
11232,10871.0
1636,13918.0
1636,18269.0
1636,1518.0
1636,18270.0
1636,17342.0
2148,1205.0
2148,66804.0
2148,2882.0
2148,62127.0
2148,382.0
5176,934.0
5176,3894.0
5176,33235.0
5176,424.0
5176,8949.0
260346,3896.0
260346,2178.0
260346,11825.0
260346,10696.0
260346,15336.0
1389,1461.0
1389,16866.0
1389,10182.0
1389,1896.0
1389,13.0
9894,206.0
9894,4756.0
9894,41087.0
9894,70851.0
9894,18364.0
7504,52763.0
7504,53372.0
7504,53373.0
7504,53374.0
7504,53375.0
8592,6449.0
8592,1158.0
8592,3125.0
8592,13389.0
8592,21104.0
913,517.0
913,14343.0
913,5724.0
913,856.0
913,13936.0
11091,69597.0
11091,18324.0
11091,28472.0
11091,328.0
11091,33235.0
1368,16483.0
1368,16554.0
1368,6197.0
1368,16555.0
1368,16556.0
593,1190206.0
593,1190211.0
593,8474.0
593,8475.0
593,1190992.0
5393,15903.0
5393,43120.0
5393,11863.0
5393,43121.0
5393,8316.0
9095,1204.0
9095,6949.0
9095,47722.0
9095,5658.0
9095,515.0
8874,1204.0
8874,20212.0
8874,6941.0
8874,4757.0
8874,6541.0
11467,1204.0
11467,7904.0
11467,1922.0
11467,3036.0
11467,5587.0
320,1158.0
320,2157.0
320,448.0
320,16307.0
320,42993.0
199,2387.0
199,2388.0
199,1213786.0
199,2390.0
199,2391.0
20533,16851.0
20533,6949.0
20533,19537.0
20533,17288.0
20533,21200.0
10684,5292.0
10684,5344.0
10684,38560.0
10684,1892.0
10684,21030.0
1624,206.0
1624,16307.0
1624,2130.0
1624,7906.0
1624,12967.0
325789,17419.0
325789,9824.0
325789,5723.0
325789,1670.0
325789,4589.0
113464,3359.0
113464,14061.0
113464,856.0
113464,7450.0
113464,6487.0
888,1230.0
888,20.0
888,8872.0
888,12929.0
888,6677.0
82675,3896.0
82675,11825.0
82675,10696.0
82675,1118.0
82675,56680.0
4256,6736.0
4256,35597.0
4256,35799.0
4256,6952.0
4256,35548.0
1493,18277.0
1493,4589.0
1493,3895.0
1493,11850.0
1493,1748.0
88751,18269.0
88751,27972.0
88751,70785.0
88751,62856.0
88751,70786.0
11130,1813.0
11130,5823.0
11130,1210.0
11130,655.0
11130,33656.0
9944,1204.0
9944,5292.0
9944,9880.0
9944,7676.0
9944,12074.0
10731,4038.0
10731,2176.0
10731,18248.0
10731,57829.0
10731,11367.0
7350,514.0
7350,192.0
7350,52601.0
7350,18292.0
7350,52603.0
9869,3.0
9869,10427.0
9869,29459.0
9869,2155.0
9869,1292.0
4379,16866.0
4379,6352.0
4379,15424.0
4379,27102.0
4379,36801.0
146233,6968.0
146233,131.0
146233,17142.0
146233,49.0
146233,6832.0
2034,5292.0
2034,569.0
2034,349.0
2034,13022.0
2034,1166.0
926,12898.0
926,10205.0
926,4566.0
926,4252.0
926,6807.0
4248,1772.0
4248,9562.0
4248,35768.0
4248,35690.0
4248,212.0
64328,9273.0
64328,41088.0
64328,5081.0
64328,17697.0
64328,58225.0
36647,10814.0
36647,10822.0
36647,10823.0
36647,10824.0
36647,10825.0
7214,2231.0
7214,10689.0
7214,52037.0
7214,53184.0
7214,38673.0
1537,880.0
1537,2231.0
1537,17358.0
1537,3051.0
1537,2226.0
9360,16866.0
9360,9778.0
9360,10127.0
9360,7036.0
9360,887.0
6282,15555.0
6282,28472.0
6282,1230.0
6282,59592.0
6282,77897.0
508,116.0
508,7059.0
508,7056.0
508,350.0
508,3291.0
9487,1979.0
9487,15886.0
9487,17265.0
9487,89784.0
9487,5149.0
768,85.0
768,69122.0
768,65.0
768,1923.0
768,385.0
2636,16483.0
2636,4430.0
2636,4512.0
2636,522.0
2636,21315.0
10478,1269.0
10478,25129.0
10478,11159.0
10478,156756.0
10478,14343.0
27983,40174.0
27983,4958.0
27983,37446.0
27983,41217.0
27983,153582.0
9981,23659.0
9981,3087.0
9981,61114.0
9981,1475.0
9981,27972.0
7453,7060.0
7453,11664.0
7453,6807.0
7453,4239.0
7453,6949.0
15045,77330.0
15045,77799.0
15045,31135.0
15045,15564.0
15045,60506.0
7737,63.0
7737,18041.0
7737,17303.0
7737,20508.0
7737,51944.0
232672,69597.0
232672,19292.0
232672,63234.0
232672,98285.0
232672,53256.0
17379,15758.0
17379,36424.0
17379,16327.0
17379,4808.0
17379,3128.0
8987,5064.0
8987,11064.0
8987,4724.0
8987,4589.0
8987,4764.0
11359,69301.0
11359,69302.0
11359,32225.0
11359,28633.0
11359,1318612.0
82525,59175.0
82525,60900.0
82525,27428.0
82525,1121.0
82525,3136.0
9759,16828.0
9759,326.0
9759,976.0
9759,10860.0
9759,3905.0
9486,10730.0
9486,6949.0
9486,57669.0
9486,47931.0
9486,18025.0
9906,1204.0
9906,5064.0
9906,2963.0
9906,13242.0
9906,11357.0
841,6677.0
841,12513.0
841,12514.0
841,1370.0
841,12515.0
4688,38940.0
4688,38941.0
4688,29234.0
4688,38942.0
4688,38943.0
4148,6193.0
4148,204.0
4148,335.0
4148,17696.0
4148,35029.0
2207,62.0
2207,4239.0
2207,52.0
2207,22820.0
2207,22821.0
9381,12835.0
9381,1620.0
9381,59373.0
9381,2192.0
9381,44079.0
9625,23880.0
9625,35689.0
9625,4029.0
9625,1248.0
9625,17225.0
9304,2232.0
9304,1533.0
9304,1166.0
9304,26510.0
9304,186573.0
20856,86653.0
20856,86654.0
20856,58478.0
20856,58368.0
20856,45863.0
5955,514.0
5955,6383.0
5955,15735.0
5955,32.0
5955,13333.0
9899,4756.0
9899,139.0
9899,23659.0
9899,52313.0
9899,60136.0
9826,1954.0
9826,56128.0
9826,4515.0
9826,1922.0
9826,1736.0
21355,1892.0
21355,9976.0
21355,955.0
21355,9880.0
21355,418.0
10858,4173.0
10858,11148.0
10858,6280.0
10858,228.0
10858,382.0
11439,3061.0
11439,517.0
11439,19498.0
11439,2109.0
11439,207.0
9457,4515.0
9457,10696.0
9457,16293.0
9457,18916.0
9457,154644.0
12412,15543.0
12412,8177.0
12412,10964.0
12412,1241.0
12412,21965.0
1494,1619.0
1494,643.0
1494,17380.0
1494,20654.0
1494,17385.0
13184,2963.0
13184,74747.0
13184,66762.0
13184,76484.0
13184,76485.0
2185,12898.0
2185,14343.0
2185,9657.0
2185,11107.0
2185,11664.0
6639,3810.0
6639,50994.0
6639,4589.0
6639,5887.0
6639,1210.0
38153,6952.0
38153,55636.0
38153,2713.0
38153,32747.0
38153,32897.0
58233,10730.0
58233,17287.0
58233,12214.0
58233,10882.0
58233,206919.0
116977,6952.0
116977,76669.0
116977,5958.0
116977,52605.0
116977,1062.0
68734,880.0
68734,17419.0
68734,1903.0
68734,1230.0
68734,8536.0
5503,3.0
5503,2176.0
5503,6068.0
5503,1231.0
5503,532.0
27573,17276.0
27573,4491.0
27573,114144.0
27573,6751.0
27573,88550.0
819,380.0
819,287.0
819,4724.0
819,12261.0
819,12260.0
1369,16483.0
1369,16554.0
1369,16119.0
1369,782.0
1369,16578.0
9623,3416.0
9623,7447.0
9623,24045.0
9623,8256.0
9623,4691.0
10895,33923.0
10895,67369.0
10895,13819.0
10895,5463.0
10895,67370.0
10935,10823.0
10935,4690.0
10935,5049.0
10935,17882.0
10935,8975.0
834,3967.0
834,100.0
834,2220.0
834,3969.0
834,937.0
228066,5530.0
228066,10980.0
228066,567269.0
228066,125660.0
228066,4391.0
711,738.0
711,10689.0
711,1164.0
711,10690.0
711,6485.0
10468,18277.0
10468,110.0
10468,17287.0
10468,20.0
10468,21088.0
10027,1336.0
10027,192.0
10027,382.0
10027,9831.0
10027,8032.0
11812,6941.0
11812,18979.0
11812,11155.0
11812,11826.0
11812,23532.0
37233,500.0
37233,10478.0
37233,193.0
37233,18686.0
37233,228.0
37950,29222.0
37950,58370.0
37950,49918.0
37950,3309.0
37950,10825.0
27582,976.0
27582,11107.0
27582,55636.0
27582,142953.0
27582,3417.0
64688,38673.0
64688,21007.0
64688,60073.0
64688,54697.0
64688,475512.0
509,1204.0
509,3291.0
509,18022.0
509,41043.0
509,7026.0
7443,2461.0
7443,8436.0
7443,9191.0
7443,11356.0
7443,34902.0
5966,7399.0
5966,4491.0
5966,1233.0
5966,23959.0
5966,7447.0
11066,776.0
11066,59153.0
11066,4587.0
11066,58563.0
11066,10661.0
136795,18277.0
136795,55536.0
136795,76961.0
136795,4688.0
136795,1213573.0
8095,3635.0
8095,5341.0
8095,35321.0
8095,7505.0
8095,2641.0
87826,3136.0
87826,32895.0
87826,31903.0
87826,91609.0
87826,22075.0
11560,15852.0
11560,192.0
11560,8767.0
11560,2956.0
11560,36801.0
25189,10400.0
25189,1229.0
25189,7570.0
25189,18364.0
25189,13920.0
2637,1205.0
2637,350.0
2637,883.0
2637,27550.0
2637,23959.0
18480,6730.0
18480,83247.0
18480,83248.0
18480,11040.0
18480,232055.0
709,10669.0
709,10679.0
709,2055.0
709,10680.0
709,2516.0
49730,71070.0
49730,64.0
49730,21029.0
49730,79795.0
49730,232396.0
2749,380.0
2749,6885.0
2749,12833.0
2749,7090.0
2749,822.0
9607,382.0
9607,5723.0
9607,2778.0
9607,20767.0
9607,26473.0
1830,2963.0
1830,18354.0
1830,7499.0
1830,569.0
1830,19299.0
79,1336.0
79,1337.0
79,1338.0
79,1341.0
79,1339.0
54054,25541.0
54054,183812.0
54054,10582.0
54054,5723.0
54054,109561.0
228967,17051.0
228967,19274.0
228967,51988.0
228967,79082.0
228967,583051.0
46528,7517.0
46528,16962.0
46528,118.0
46528,6413.0
46528,69636.0
27936,37627.0
27936,2413.0
27936,18177.0
27936,20795.0
27936,54292.0
65,325.0
65,327.0
65,328.0
65,326.0
65,335.0
280391,2408.0
280391,82302.0
280391,1254992.0
280391,1045532.0
280391,62535.0
9476,1810.0
9476,17328.0
9476,27855.0
9476,6162.0
9476,42279.0
10610,18897.0
10610,7400.0
10610,4174.0
10610,6104.0
10610,655.0
745,62.0
745,3051.0
745,11616.0
745,9640.0
745,2680.0
49527,65731.0
49527,9281.0
49527,478.0
49527,228.0
49527,12833.0
73937,887.0
73937,67773.0
73937,70851.0
73937,80591.0
73937,5374.0
1885,2877.0
1885,23915.0
1885,56124.0
1885,56117.0
1885,23920.0
168672,3894.0
168672,51329.0
168672,9273.0
168672,17604.0
168672,72129.0
18240,18277.0
18240,10859.0
18240,2453.0
18240,8977.0
18240,71727.0
10398,2176.0
10398,15852.0
10398,21089.0
10398,49425.0
10398,942021.0
165,521.0
165,1062.0
165,1063.0
165,1951.0
165,1072.0
240832,1245.0
240832,192.0
240832,64880.0
240832,2960.0
240832,7031.0
216015,118545.0
216015,1254583.0
216015,49971.0
216015,222130.0
216015,59251.0
12279,3131.0
12279,17832.0
12279,57674.0
12279,57675.0
12279,16483.0
1645,10297.0
1645,18277.0
1645,2231.0
1645,1979.0
1645,17485.0
11007,67773.0
11007,5149.0
11007,15555.0
11007,11824.0
11007,5958.0
193756,13240.0
193756,60900.0
193756,46593.0
193756,11107.0
193756,123102.0
11287,31.0
11287,16935.0
11287,3125.0
11287,15309.0
11287,16165.0
259693,17178.0
259693,21657.0
259693,1330999.0
259693,1518.0
259693,1554519.0
37799,44735.0
37799,37625.0
37799,12111.0
37799,53807.0
37799,2978.0
10184,880.0
10184,4491.0
10184,69597.0
10184,6161.0
10184,16666.0
4257,1772.0
4257,35705.0
4257,14886.0
4257,8984.0
4257,18471.0
4234,15234.0
4234,9206.0
4234,14405.0
4234,18352.0
4234,35595.0
196,521.0
196,1062.0
196,2453.0
196,1065.0
196,1063.0
257091,23659.0
257091,55638.0
257091,88029.0
257091,8977.0
257091,76126.0
6114,64.0
6114,1920.0
6114,4173.0
6114,6384.0
6114,20766.0
24803,5064.0
24803,9273.0
24803,2283.0
24803,61659.0
24803,58643.0
109410,172069.0
109410,164205.0
109410,3.0
109410,87243.0
109410,22227.0
1213,1892.0
1213,12052.0
1213,9642.0
1213,112.0
1213,1233.0
100042,206.0
100042,8447.0
100042,176497.0
100042,3391.0
100042,77547.0
9036,8167.0
9036,21089.0
9036,56455.0
9036,21593.0
9036,27124.0
257211,380.0
257211,1813.0
257211,14343.0
257211,521563.0
257211,1561685.0
323675,55638.0
323675,9778.0
323675,81364.0
323675,110742.0
323675,83586.0
9361,11856.0
9361,289.0
9361,3203.0
9361,57448.0
9361,57449.0
1677,134.0
1677,11703.0
1677,9788.0
1677,9464.0
1677,58924.0
187,56731.0
187,6278.0
187,2296.0
187,5916.0
187,2295.0
7461,6065.0
7461,28657.0
7461,2178.0
7461,10205.0
7461,227.0
16538,22226.0
16538,41088.0
16538,80591.0
16538,62861.0
16538,18999.0
9889,12052.0
9889,70851.0
9889,1206.0
9889,60023.0
9889,14888.0
820,1269.0
820,2176.0
820,64.0
820,4724.0
820,12132.0
11565,78029.0
11565,9781.0
11565,6108.0
11565,69899.0
11565,11889.0
6073,287.0
6073,1204.0
6073,4691.0
6073,18999.0
6073,193.0
16996,29222.0
16996,41087.0
16996,14408.0
16996,42289.0
16996,17270.0
193610,6941.0
193610,41087.0
193610,974317.0
193610,25129.0
193610,12795.0
19912,94421.0
19912,94423.0
19912,84076.0
19912,94424.0
19912,21858.0
296098,31.0
296098,40900.0
296098,39388.0
296098,21278.0
296098,8197.0
8007,887.0
8007,193.0
8007,16856.0
8007,53572.0
8007,18181.0
32823,21007.0
32823,59919.0
32823,9827.0
32823,32798.0
32823,17782.0
4380,1205.0
4380,16866.0
4380,4038.0
4380,4494.0
4380,2283.0
11551,20814.0
11551,205.0
11551,5724.0
11551,14104.0
11551,212.0
10336,64856.0
10336,8349.0
10336,5723.0
10336,4604.0
10336,51812.0
11362,8767.0
11362,529.0
11362,194.0
11362,22063.0
11362,52776.0
50348,10297.0
50348,3141.0
50348,11864.0
50348,3905.0
50348,6164.0
48138,3896.0
48138,9824.0
48138,31717.0
48138,18992.0
48138,2310.0
1124,6968.0
1124,3894.0
1124,3895.0
1124,1245.0
1124,1333.0
227159,23532.0
227159,58224.0
227159,95101.0
227159,4491.0
227159,1979.0
68179,18269.0
68179,52997.0
68179,17835.0
68179,56731.0
68179,520.0
1579,17678.0
1579,17688.0
1579,17689.0
1579,42009.0
1579,62477.0
708,10669.0
708,10670.0
708,1924.0
708,10671.0
708,655.0
34851,17052.0
34851,8602.0
34851,2975.0
34851,3490.0
34851,11160.0
9930,4135.0
9930,26513.0
9930,589.0
9930,6197.0
9930,28641.0
1586,85.0
1586,1241.0
1586,16327.0
1586,17764.0
1586,41247.0
2044,6384.0
2044,18277.0
2044,21041.0
2044,290.0
2044,21042.0
9913,11661.0
9913,4800.0
9913,133.0
9913,5049.0
9913,52847.0
71864,9278.0
71864,33192.0
71864,17402.0
71864,14892.0
71864,1107800.0
10761,18352.0
10761,11705.0
10761,9013.0
10761,61659.0
10761,7472.0
209451,4690.0
209451,85924.0
209451,526727.0
209451,65395.0
209451,9996.0
11975,1892.0
11975,518.0
11975,10127.0
11975,6194.0
11975,5960.0
4970,4587.0
4970,3223.0
4970,17764.0
4970,955.0
4970,3911.0
11831,192.0
11831,15788.0
11831,4173.0
11831,938.0
11831,10297.0
9096,738.0
9096,11478.0
9096,55836.0
9096,56962.0
9096,56963.0
440,56389.0
440,25869.0
440,40543.0
440,76414.0
440,131006.0
11011,11510.0
11011,14101.0
11011,52995.0
11011,4003.0
11011,952664.0
10641,1205.0
10641,1920.0
10641,57829.0
10641,36802.0
10641,21657.0
11172,69597.0
11172,3291.0
11172,53368.0
11172,18.0
11172,58754.0
39513,19274.0
39513,11108.0
39513,11109.0
39513,23532.0
39513,41091.0
82687,19274.0
82687,10400.0
82687,63312.0
82687,3492.0
82687,36801.0
41446,15234.0
41446,9206.0
41446,14405.0
41446,34847.0
41446,17265.0
8224,2963.0
8224,73421.0
8224,4691.0
8224,4445.0
8224,16293.0
10537,5576.0
10537,5344.0
10537,6677.0
10537,11805.0
10537,6863.0
225886,6941.0
225886,41088.0
225886,52997.0
225886,475512.0
225886,2879.0
10385,5344.0
10385,3092.0
10385,14406.0
10385,6837.0
10385,55257.0
55779,131820.0
